ID,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,group,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q5_1,Q5_2,Q5_3,Q5_4,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_n,Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_n,Q12,Q13,Q14,A1,A2,A3,A4,A5,A6_1,A6_2,A6_3,A6_4,A6_5,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A7_9,A7_n,A8_1,A8_2,A8_3,A8_4,A8_5,A9,A10_1,A10_2,B1,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_n,B3_1,B3_2,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_n,B5,B6_1,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1,B9_2,B9_3,B9_4,B10_1,B10_2,B10_3,B10_4,B10_5,B11_1,B11_2,C1,C2,C3,C4_1,C4_2,C4_3,C4_4,C4_5,C4_6,C4_7,C4_8,C4_9,C4_10,C4_11,C4_n,C5_1,C5_2,C5_3,C5_4,C5_5,C5_6,C5_7,C5_n,C6_1,C6_2,C6_3,C6_4,C6_5,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C8_7,C8_n,C9,C10_1,C10_2,F1,F2,F3_1,F3_2,F3_3,F3_4,F3_5,F3_6,F3_7,F3_8,F3_n,F4,F5,F6,F7,F8,F9
200437,2,1,1,1,100,13,2,1,1,1,1,5,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,1,5,5,5,4,5,1,0,0,0,0,0,0,0,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,3,9,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,4,3,5,1,2,9
200438,1,1,4,2,50,14,2,1,3,3,2,2,2,3,2,2,1,2,4,4,5,2,1,3,2,2,2,2,5,1,3,3,3,4,4,2,0,0,0,1,0,0,1,0,0,3,1,2,1,2,2,4,4,5,3,2,5,1,0,0,0,0,0,0,0,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,4,14,3,4,4,2,1,2,3,1,1,1,1,1,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,0,0,1,1,0,0,0,0,1,3,13,4,,
200439,4,1,1,3,78,14,3,2,2,1,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,3,4,3,2,3,3,3,2,3,4,4,1,0,1,1,0,0,0,0,0,2,2,2,2,2,2,4,5,5,4,4,2,1,1,0,0,0,0,0,0,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,4,4,4,4,3,2,1,0,1,0,0,0,0,0,4,4,4,1,3,1,1,0,0,0,0,0,0,0,3,3,7,1,1,3
200440,4,1,3,3,60,12,2,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,3,3,3,4,4,3,2,2,2,2,3,2,2,4,0,0,0,0,0,0,0,1,0,4,2,2,2,2,2,4,3,5,3,1,1,1,0,0,0,0,0,0,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,0,0,0,0,2,3,0,0,0,0,0,1,0,4,12,3,1,1,3,3,2,4,2,2,1,2,2,2,1,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,0,0,1,1,0,0,0,0,1,4,9,2,2,2
200441,3,1,3,2,72,8,2,3,3,3,3,3,3,3,3,3,3,2,2,3,4,4,3,3,3,3,3,3,4,4,4,2,3,2,2,3,0,0,1,0,0,1,1,0,0,3,2,2,2,2,2,3,5,5,5,4,5,1,0,0,0,0,0,0,0,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,2,8,2,2,4,3,2,3,3,2,2,1,1,1,1,1,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,5,2,4,1,1,2
200442,3,1,2,2,40,13,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,3,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,5,5,5,5,5,5,0,0,0,0,0,0,1,0,3,3,2,2,2,1,1,1,2,2,2,3,1,0,0,0,0,0,0,0,0,1,0,2,4,4,4,7,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,0,0,0,0,0,0,0,4,3,8,1,1,3
200443,3,1,5,1,80,11,1,1,1,1,1,1,2,5,5,2,3,2,3,5,5,5,2,2,4,4,3,3,3,3,3,3,3,3,5,5,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,5,5,5,5,5,3,0,0,0,0,0,0,1,0,3,4,3,1,2,2,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,3,3,1,4,,
200444,3,1,1,2,38,10,1,2,2,4,4,2,5,5,3,5,4,4,5,5,5,5,3,3,3,2,3,4,4,4,3,3,4,4,4,4,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,5,5,5,1,5,3,1,0,0,0,0,0,0,0,2,4,4,2,2,3,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,4,2,5,6,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,4,1,4,1,1,8
200445,4,1,2,2,50,13,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,5,5,5,5,1,5,0,0,0,0,0,0,1,0,3,3,3,3,3,1,3,4,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,0,0,4,3,6,1,1,2
200446,4,1,2,3,90,13,1,1,3,3,3,3,3,5,3,4,3,4,5,5,5,5,1,3,2,1,1,1,3,1,3,1,3,3,3,3,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,5,5,5,5,4,1,1,0,0,0,0,0,0,0,3,3,3,3,3,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,4,6,4,6,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,0,0,4,3,10,1,5,2
200447,4,1,1,1,60,12,3,1,2,3,4,2,4,5,4,4,4,2,2,4,4,4,3,3,4,3,5,5,4,4,4,5,4,4,5,4,1,0,0,0,0,0,0,0,0,5,2,2,2,2,2,1,5,5,5,5,5,0,0,0,0,0,0,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,4,5,5,5,5,2,0,1,0,0,0,0,0,0,1,2,4,2,2,0,0,0,1,0,0,0,0,0,1,1,4,4,,
200448,3,1,2,2,53,11,3,2,2,3,3,2,3,3,3,3,3,3,5,5,5,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,5,4,5,5,1,4,1,0,0,0,0,0,0,0,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,4,5,5,5,4,2,1,0,0,0,0,0,0,0,3,3,4,2,1,,,,,,,,,,4,4,7,1,1,2
200449,3,1,5,1,74,9,3,2,3,2,3,2,1,3,3,3,3,2,2,3,3,3,2,2,2,2,3,3,2,3,3,3,4,4,3,3,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,1,3,4,4,4,5,0,0,0,0,0,0,1,0,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,3,5,5,5,5,2,0,0,1,0,1,0,0,0,3,3,3,2,3,0,0,0,1,0,0,0,0,0,1,3,9,1,6,2
200450,3,1,4,2,70,11,1,2,1,3,2,2,2,3,3,2,2,2,2,1,2,2,2,1,3,3,2,4,3,3,1,2,3,3,3,3,0,0,0,0,1,0,0,0,0,2,1,2,2,2,2,2,4,4,4,2,1,1,0,0,0,0,0,0,0,2,2,3,3,3,1,3,1,2,2,3,2,2,0,0,0,0,0,0,0,0,1,0,2,3,3,3,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,0,0,1,1,0,0,0,0,1,4,8,1,1,3
200451,3,1,3,1,29,8,3,3,1,1,2,1,1,2,1,1,1,2,1,1,5,2,1,1,3,1,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,5,3,5,5,5,5,0,1,0,0,0,0,0,0,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,,,,,,,,,,,,,0,0,0,0,0,1,0,0,5,5,2,3,3,2,0,0,0,0,1,0,0,0,3,2,2,2,3,0,0,0,1,1,0,0,0,0,2,2,13,4,,
200452,3,1,5,3,76,11,1,3,3,3,3,3,4,4,3,3,3,3,4,3,3,4,2,2,2,2,2,2,2,2,2,2,3,2,3,3,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,5,4,5,5,4,5,0,0,0,0,0,0,1,0,3,2,4,2,2,1,4,1,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,6,5,5,5,4,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,0,0,1,0,0,0,0,0,3,3,8,1,1,5
200453,4,1,5,2,7,9,1,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,4,2,2,2,2,2,5,3,4,4,4,2,0,0,0,0,0,0,1,0,5,2,5,2,2,1,5,1,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,4,4,4,4,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,0,0,1,0,0,0,0,0,1,1,4,3,,
200454,3,1,1,5,70,12,1,5,3,3,3,3,3,3,3,3,3,4,5,5,3,5,3,3,3,2,3,4,4,4,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,5,2,2,2,2,2,3,5,5,5,2,3,1,0,0,0,0,0,0,0,4,2,4,5,4,1,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,5,3,5,1,1,5
200455,4,1,5,1,77,12,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,1,4,4,4,4,4,1,1,0,1,0,0,0,0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,1,12,1,2,2,2,2,2,5,2,5,1,1,1,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,0,0,3,3,12,1,1,1
200456,4,1,5,1,70,13,3,1,1,3,1,2,1,3,3,1,2,1,3,3,3,3,2,2,3,3,2,2,2,2,4,4,4,4,2,4,0,0,0,0,1,0,0,0,0,5,2,2,2,2,2,4,4,5,5,5,5,0,0,0,0,0,0,1,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,4,4,4,4,4,2,0,0,0,0,0,0,1,0,1,1,4,2,3,0,0,0,1,0,0,0,0,0,3,4,5,4,,
200457,4,1,5,3,32,11,2,2,3,3,5,4,4,4,5,5,3,4,3,3,4,4,4,4,2,3,2,2,2,2,3,3,4,4,2,5,1,0,0,0,0,0,0,0,0,4,2,2,2,2,2,4,5,5,5,4,3,1,0,0,0,0,0,0,0,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0,0,4,11,4,3,3,3,3,2,5,2,2,1,3,3,2,3,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,0,0,1,0,0,0,0,0,1,3,7,1,1,2
200458,4,1,3,2,34,12,2,4,2,2,2,2,3,4,3,3,3,2,3,2,2,3,2,3,3,2,4,4,2,2,2,3,3,3,4,3,0,0,1,0,1,0,0,0,0,3,2,1,2,2,1,3,5,5,5,1,5,1,0,0,0,0,0,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,2,31,4,2,4,4,4,4,4,2,2,1,1,1,2,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,0,0,0,0,0,0,0,1,3,6,1,1,2
200459,3,1,2,2,65,13,1,3,2,3,3,3,4,5,5,5,3,3,3,4,5,4,2,3,3,2,3,2,4,1,5,1,4,5,5,3,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,5,5,5,5,1,3,0,0,0,0,0,0,1,0,2,3,3,2,2,1,2,1,3,1,2,2,1,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,0,0,4,3,7,1,1,5
200460,3,1,2,2,37,14,1,2,3,3,3,2,2,2,2,3,3,3,3,4,4,4,1,1,3,2,2,2,1,2,2,2,2,2,3,3,0,0,1,0,0,0,0,0,0,3,2,2,2,2,2,3,4,4,4,1,5,1,1,0,1,1,1,0,0,1,4,3,2,2,1,2,1,2,2,3,3,3,0,0,0,0,0,0,0,0,1,0,5,2,5,2,5,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,0,0,4,3,6,1,1,4
200461,4,1,2,2,70,12,3,2,2,3,3,2,3,3,2,3,3,2,3,3,3,3,2,2,4,4,2,2,2,2,2,3,2,2,2,2,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,5,5,5,4,1,5,0,0,0,0,0,0,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,0,0,0,0,3,3,3,3,3,2,0,0,0,0,1,0,0,0,1,3,3,2,4,0,0,0,1,1,0,0,0,0,3,3,9,1,1,2
200462,4,1,3,2,90,12,3,1,4,4,3,4,2,2,2,2,2,3,2,4,4,2,2,2,1,2,2,2,3,2,2,2,2,2,3,4,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,3,5,4,4,2,4,1,0,0,0,0,0,0,0,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,0,0,2,2,1,4,4,2,1,1,1,0,1,1,0,0,1,3,3,1,3,1,1,0,0,0,0,0,0,0,4,4,8,1,1,4
200463,4,1,3,1,41,13,2,3,3,5,3,3,2,3,3,3,3,3,5,5,5,4,2,2,2,2,1,2,1,3,2,4,2,3,3,3,0,1,0,0,1,0,0,0,0,2,2,2,2,2,2,5,4,4,4,1,4,1,1,1,0,0,0,0,0,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,4,27,2,2,4,4,3,2,5,3,3,1,2,3,1,1,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,4,3,6,1,1,3
200464,3,1,5,1,75,11,1,2,2,1,2,2,1,2,2,1,2,2,1,2,3,1,2,2,3,3,2,2,3,3,2,3,3,4,4,3,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,1,5,5,5,4,5,0,0,0,1,0,0,0,0,2,3,2,2,2,1,2,4,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,4,4,3,4,4,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,0,0,1,1,1,0,0,0,1,3,11,1,1,1
200465,4,1,5,1,43,13,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,3,3,3,2,0,0,0,0,0,0,0,1,0,3,1,2,2,2,2,5,5,5,5,5,1,0,0,0,0,0,0,1,0,4,4,5,2,3,3,5,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,4,4,4,4,6,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,4,4,1,4,,
200466,3,1,5,2,20,11,3,4,3,3,5,3,3,3,1,2,3,3,3,2,1,2,2,2,3,3,3,3,2,2,3,3,2,3,3,3,1,0,1,0,0,0,0,0,0,3,1,2,2,2,2,1,2,3,4,4,3,1,1,0,1,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,4,4,5,5,2,1,1,0,0,0,0,0,0,2,2,1,2,3,0,0,0,1,0,0,0,0,0,1,1,6,1,1,1
200467,4,1,4,2,50,11,2,2,3,3,3,3,3,3,2,3,3,3,2,2,4,3,2,2,2,2,1,3,3,4,4,3,3,4,4,4,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,2,4,4,4,2,5,1,1,0,0,0,0,0,0,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,0,3,3,0,0,0,0,1,0,0,2,11,4,3,3,4,2,2,4,2,2,1,2,2,2,2,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,4,2,6,1,1,3
200468,3,1,3,2,6,14,3,4,4,2,3,1,1,1,2,2,2,2,2,2,5,4,3,2,2,2,3,3,1,4,1,2,2,2,1,3,1,1,1,1,0,0,1,0,0,4,2,2,2,2,2,5,5,4,3,3,5,1,0,0,0,1,1,0,0,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,0,1,0,0,0,0,4,5,4,5,2,2,0,0,0,0,0,0,1,0,1,2,3,2,1,,,,,,,,,,4,3,3,3,,
200469,4,1,4,1,23,13,3,4,1,2,2,1,2,1,1,2,3,2,2,1,1,1,2,2,2,2,4,3,3,2,2,2,2,4,1,2,1,0,0,0,0,0,1,0,0,3,1,1,1,2,1,3,5,5,4,4,1,1,1,1,0,0,0,0,0,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,0,0,1,0,0,1,5,4,5,2,2,1,1,1,1,1,1,0,0,3,3,3,1,4,1,1,0,0,0,0,0,0,0,1,3,5,1,1,3
200470,4,1,4,2,27,10,2,4,4,2,4,2,3,3,3,3,3,3,2,2,3,3,2,2,3,3,3,4,2,4,4,1,3,3,3,4,0,0,0,0,0,0,0,1,0,2,1,1,2,2,2,1,3,5,5,5,4,1,0,0,0,0,0,0,0,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,4,10,4,2,3,3,3,3,3,1,2,1,3,2,3,2,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,0,0,0,0,0,0,0,1,3,7,1,1,2
200471,4,1,2,3,45,14,2,2,3,3,4,2,4,3,3,3,3,4,4,3,3,3,2,2,3,3,3,3,4,2,4,3,3,3,2,3,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,1,5,5,5,4,5,1,0,0,0,0,0,0,0,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,3,14,3,2,2,2,2,2,3,2,3,1,2,2,2,2,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,4,3,6,1,1,2
200472,4,1,2,1,70,13,2,2,2,2,3,3,2,2,2,3,2,2,3,3,3,3,2,2,2,3,3,3,2,3,3,3,2,4,3,3,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,3,5,4,4,4,3,1,0,0,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,2,24,1,3,2,4,2,3,4,2,2,1,2,3,3,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,4,4,7,1,1,2
200473,3,1,3,2,70,13,2,1,1,1,1,1,4,2,2,3,2,3,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,4,5,4,3,3,3,1,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,4,13,4,3,3,3,3,3,4,1,2,1,1,1,1,1,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,0,0,4,2,6,1,1,8
200474,3,1,1,2,60,13,2,3,2,3,3,4,3,3,3,3,4,2,3,3,3,3,2,2,3,3,3,3,1,2,2,4,3,3,3,3,0,0,0,0,0,0,0,1,0,3,2,2,2,2,2,1,5,5,5,4,3,0,0,0,0,0,0,1,0,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,1,0,4,3,0,0,0,0,1,0,0,3,14,3,2,3,4,4,4,4,2,1,1,3,1,1,1,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,0,0,0,0,0,0,0,2,3,6,1,1,2
200475,4,1,3,2,36,8,2,1,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,2,2,1,3,3,3,3,3,3,5,4,4,0,0,0,0,0,0,1,0,0,3,2,2,2,2,2,5,4,5,5,1,1,0,0,0,0,0,0,1,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,4,8,4,3,3,3,1,1,3,2,4,2,3,2,2,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,0,0,4,3,4,1,1,8
200476,3,1,3,2,77,13,1,1,2,4,3,3,3,4,4,4,2,3,4,5,5,4,2,3,3,2,1,1,2,2,3,3,3,3,4,2,0,0,0,1,0,0,0,0,0,3,2,2,2,2,2,3,5,4,4,1,5,0,0,0,0,0,0,1,0,3,2,2,1,2,1,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,2,2,5,3,5,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,4,3,7,1,1,2
200477,4,1,5,1,60,10,3,1,1,1,3,2,2,2,3,2,2,3,2,3,5,2,1,1,1,3,2,2,2,1,1,2,2,4,4,3,0,1,0,0,0,0,0,0,0,3,2,2,2,2,2,3,4,5,5,1,5,1,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,0,0,0,1,0,0,4,5,5,5,5,2,1,1,1,0,1,0,0,0,1,1,4,1,3,1,1,0,0,0,0,0,0,0,3,3,9,1,1,1
200478,4,1,2,4,40,11,1,2,2,3,3,3,5,5,5,5,3,3,5,5,5,5,3,3,3,2,2,2,2,2,2,3,3,3,3,3,0,0,0,0,0,0,0,1,0,4,2,2,2,2,2,1,5,5,5,5,5,1,0,0,0,0,0,0,0,5,5,5,2,3,3,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,4,2,6,6,6,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,4,1,6,1,1,4
